trip_date,ontime_trip_count,trip_count,ObjectId
2017/10/20 04:00:00+00,4947,5653,1206
2017/10/21 04:00:00+00,2402,2748,1207
2017/10/22 04:00:00+00,2157,2421,1208
2017/10/23 04:00:00+00,4966,5439,1209
2017/10/24 04:00:00+00,5295,6010,1210
2017/10/25 04:00:00+00,5384,6110,1211
2017/10/26 04:00:00+00,5439,6119,1212
2017/10/27 04:00:00+00,5099,5747,1213
2017/10/28 04:00:00+00,2480,2801,1214
2017/10/29 04:00:00+00,2161,2310,1215
2017/10/30 04:00:00+00,4772,5289,1216
2017/10/31 04:00:00+00,5403,6160,1217
2017/11/01 04:00:00+00,5474,6097,1218
2017/11/02 04:00:00+00,5580,6065,1219
2017/11/03 04:00:00+00,5178,5857,1220
2017/11/04 04:00:00+00,2831,3053,1221
2017/11/05 04:00:00+00,2330,2514,1222
2017/11/06 05:00:00+00,5176,5751,1223
2017/11/07 05:00:00+00,5598,6206,1224
2017/11/08 05:00:00+00,5643,6333,1225
2017/11/09 05:00:00+00,5596,6302,1226
2017/11/10 05:00:00+00,4928,5113,1227
2017/11/11 05:00:00+00,2505,2676,1228
2017/11/12 05:00:00+00,2327,2463,1229
2017/11/13 05:00:00+00,5091,5666,1230
2017/11/14 05:00:00+00,5521,6256,1231
2017/11/15 05:00:00+00,5871,6505,1232
2017/11/16 05:00:00+00,5548,6349,1233
2017/11/17 05:00:00+00,5267,5914,1234
2017/11/18 05:00:00+00,2544,2747,1235
2017/11/19 05:00:00+00,2407,2544,1236
2017/11/20 05:00:00+00,5246,5790,1237
2017/11/21 05:00:00+00,5394,6245,1238
2017/11/22 05:00:00+00,4628,4937,1239
2017/11/23 05:00:00+00,2711,2941,1240
2017/11/24 05:00:00+00,2577,2689,1241
2017/11/25 05:00:00+00,2220,2332,1242
2017/11/26 05:00:00+00,2151,2247,1243
2017/11/27 05:00:00+00,5159,5606,1244
2017/11/28 05:00:00+00,5560,6109,1245
2017/11/29 05:00:00+00,5679,6208,1246
2017/11/30 05:00:00+00,5491,6055,1247
2017/12/01 05:00:00+00,5211,5726,1248
2017/12/02 05:00:00+00,2685,2953,1249
2017/12/03 05:00:00+00,2334,2544,1250
2018/01/23 05:00:00+00,5281,5878,1251
2018/01/24 05:00:00+00,5669,6199,1252
2018/01/25 05:00:00+00,5555,5948,1253
2018/01/26 05:00:00+00,5082,5496,1254
2018/01/27 05:00:00+00,2638,2800,1255
2018/01/28 05:00:00+00,2140,2218,1256
2018/01/29 05:00:00+00,5194,5524,1257
2018/01/30 05:00:00+00,4171,5058,1258
2018/01/31 05:00:00+00,5504,5897,1259
2018/02/01 05:00:00+00,5761,6069,1260
2018/02/02 05:00:00+00,5060,5496,1261
2018/02/03 05:00:00+00,2555,2733,1262
2018/02/04 05:00:00+00,2267,2390,1263
2018/02/05 05:00:00+00,5010,5341,1264
2018/02/06 05:00:00+00,5694,6118,1265
2018/02/07 05:00:00+00,4913,5079,1266
2018/02/08 05:00:00+00,5338,5933,1267
2018/02/09 05:00:00+00,5421,5756,1268
2018/02/10 05:00:00+00,2581,2750,1269
2018/02/11 05:00:00+00,2172,2257,1270
2018/02/12 05:00:00+00,5146,5540,1271
2018/02/13 05:00:00+00,5560,6141,1272
2018/02/14 05:00:00+00,5545,5972,1273
2018/02/15 05:00:00+00,5586,6076,1274
2018/02/16 05:00:00+00,5313,5606,1275
2018/02/17 05:00:00+00,2447,2558,1276
2018/02/18 05:00:00+00,1756,1825,1277
2018/02/19 05:00:00+00,2582,2654,1278
2018/02/20 05:00:00+00,5423,5744,1279
2018/02/21 05:00:00+00,5596,6007,1280
2018/02/22 05:00:00+00,5292,5617,1281
2018/02/23 05:00:00+00,4987,5223,1282
2018/02/24 05:00:00+00,2533,2658,1283
2018/02/25 05:00:00+00,2137,2214,1284
2018/02/26 05:00:00+00,5279,5657,1285
2018/02/27 05:00:00+00,5638,6081,1286
2018/02/28 05:00:00+00,5819,6211,1287
2018/03/01 05:00:00+00,5713,6191,1288
2018/03/02 05:00:00+00,3756,3979,1289
2018/03/03 05:00:00+00,2211,2349,1290
2018/03/04 05:00:00+00,2218,2344,1291
2018/03/05 05:00:00+00,4700,5487,1292
2018/03/06 05:00:00+00,5931,6525,1293
2018/03/07 05:00:00+00,4494,4676,1294
2018/03/08 05:00:00+00,2533,2683,1295
2018/03/09 05:00:00+00,5051,5565,1296
2018/03/10 05:00:00+00,2672,2864,1297
2018/03/11 05:00:00+00,2304,2407,1298
2018/03/12 04:00:00+00,5031,5580,1299
2018/03/13 04:00:00+00,406,433,1300
2017/12/04 05:00:00+00,5105,5715,1301
2017/12/05 05:00:00+00,5557,6320,1302
2017/12/06 05:00:00+00,5738,6295,1303
2017/12/07 05:00:00+00,5529,6181,1304
2017/12/08 05:00:00+00,5372,5841,1305
2017/12/09 05:00:00+00,2268,2425,1306
2017/12/10 05:00:00+00,2097,2177,1307
2017/12/11 05:00:00+00,5368,5884,1308
2017/12/12 05:00:00+00,4466,5627,1309
2017/12/13 05:00:00+00,5703,6199,1310
2017/12/14 05:00:00+00,5640,6285,1311
2017/12/15 05:00:00+00,5196,5717,1312
2017/12/16 05:00:00+00,2623,2867,1313
2017/12/17 05:00:00+00,2411,2671,1314
2017/12/18 05:00:00+00,5276,5725,1315
2017/12/19 05:00:00+00,5461,6208,1316
2017/12/20 05:00:00+00,5494,6023,1317
2018/05/03 04:00:00+00,5526,6139,1318
2018/08/11 04:00:00+00,2429,2531,1319
2017/12/21 05:00:00+00,5315,5873,1320
2017/12/22 05:00:00+00,4645,4863,1321
2017/12/23 05:00:00+00,1899,2115,1322
2017/12/24 05:00:00+00,2415,2730,1323
2017/12/25 05:00:00+00,1407,1737,1324
2017/12/26 05:00:00+00,3077,3209,1325
2017/12/27 05:00:00+00,4232,4447,1326
2017/12/28 05:00:00+00,4157,4410,1327
2017/12/29 05:00:00+00,4100,4303,1328
2017/12/30 05:00:00+00,2137,2243,1329
2017/12/31 05:00:00+00,2040,2151,1330
2018/01/01 05:00:00+00,1139,1182,1331
2018/01/02 05:00:00+00,4546,4758,1332
2018/01/03 05:00:00+00,5257,5968,1333
2018/01/04 05:00:00+00,686,715,1334
2018/01/05 05:00:00+00,2186,2341,1335
2018/01/06 05:00:00+00,1881,2071,1336
2018/01/07 05:00:00+00,1600,1810,1337
2018/01/08 05:00:00+00,3877,5347,1338
2018/01/09 05:00:00+00,4573,5863,1339
2018/01/10 05:00:00+00,4880,6022,1340
2018/01/11 05:00:00+00,5035,6337,1341
2018/01/12 05:00:00+00,4825,5629,1342
2018/01/13 05:00:00+00,2207,2325,1343
2018/01/14 05:00:00+00,2150,2241,1344
2018/01/15 05:00:00+00,2556,2671,1345
2018/01/16 05:00:00+00,5560,6000,1346
2018/01/17 05:00:00+00,4334,4503,1347
2018/01/18 05:00:00+00,5490,6102,1348
2018/01/19 05:00:00+00,5276,5687,1349
2018/01/20 05:00:00+00,2640,2774,1350
2018/01/21 05:00:00+00,2189,2326,1351
2018/01/22 05:00:00+00,4953,5443,1352
2018/08/12 04:00:00+00,2094,2200,1353
2018/05/04 04:00:00+00,5203,5697,1354
2018/08/13 04:00:00+00,4767,5044,1355
2018/05/05 04:00:00+00,2764,2987,1356
2018/08/14 04:00:00+00,5143,5572,1357
2018/05/06 04:00:00+00,2305,2473,1358
2018/08/15 04:00:00+00,5320,5651,1359
2018/05/07 04:00:00+00,5159,5735,1360
2018/08/16 04:00:00+00,5239,5695,1361
2018/05/08 04:00:00+00,5454,6029,1362
2018/08/17 04:00:00+00,4762,5042,1363
2018/05/09 04:00:00+00,5669,6254,1364
2018/08/18 04:00:00+00,2342,2488,1365
2018/05/10 04:00:00+00,5530,6192,1366
2018/08/19 04:00:00+00,2293,2424,1367
2018/05/11 04:00:00+00,5084,5674,1368
2018/08/20 04:00:00+00,4776,5030,1369
2018/05/12 04:00:00+00,2453,2651,1370
2018/08/21 04:00:00+00,5097,5400,1371
2018/05/13 04:00:00+00,2336,2710,1372
2018/08/22 04:00:00+00,5000,5353,1373
2018/05/14 04:00:00+00,4961,5414,1374
2018/08/23 04:00:00+00,5139,5576,1375
2018/05/15 04:00:00+00,5378,5897,1376
2018/08/24 04:00:00+00,4774,5234,1377
2018/05/16 04:00:00+00,5497,6091,1378
2018/08/25 04:00:00+00,2407,2616,1379
2018/05/17 04:00:00+00,5348,5937,1380
2018/08/26 04:00:00+00,2167,2278,1381
2018/05/18 04:00:00+00,4947,5513,1382
2018/08/27 04:00:00+00,4687,4953,1383
2018/05/19 04:00:00+00,2332,2488,1384
2018/08/28 04:00:00+00,4906,5207,1385
2018/05/20 04:00:00+00,2212,2371,1386
2018/08/29 04:00:00+00,4784,5136,1387
2018/05/21 04:00:00+00,4851,5434,1388
2018/08/30 04:00:00+00,4961,5252,1389
2018/05/22 04:00:00+00,5162,5789,1390
2018/08/31 04:00:00+00,4729,5167,1391
2018/05/23 04:00:00+00,5260,5870,1392
2018/09/01 04:00:00+00,2416,2540,1393
2018/05/24 04:00:00+00,5180,5857,1394
2018/09/02 04:00:00+00,2342,2459,1395
2018/05/25 04:00:00+00,4881,5384,1396
2018/09/03 04:00:00+00,1846,1899,1397
2018/05/26 04:00:00+00,2545,2625,1398
2018/09/04 04:00:00+00,4845,5387,1399
2018/05/27 04:00:00+00,2056,2157,1400
2018/09/05 04:00:00+00,5046,5758,1401
2018/05/28 04:00:00+00,1766,1812,1402
2018/09/06 04:00:00+00,4844,5672,1403
2018/05/29 04:00:00+00,5177,5744,1404
2018/09/07 04:00:00+00,4891,5530,1405
2018/05/30 04:00:00+00,5110,5902,1406
2018/09/08 04:00:00+00,2524,2647,1407
2018/05/31 04:00:00+00,5345,6028,1408
2018/09/09 04:00:00+00,2316,2456,1409
2018/06/01 04:00:00+00,4934,5437,1410
2018/09/10 04:00:00+00,4717,5160,1411
2018/06/02 04:00:00+00,2597,2745,1412
2018/09/11 04:00:00+00,4691,5261,1413
2018/06/03 04:00:00+00,2302,2589,1414
2018/09/12 04:00:00+00,4936,5940,1415
2018/06/04 04:00:00+00,4812,5295,1416
2018/09/13 04:00:00+00,5065,5798,1417
2018/06/05 04:00:00+00,5218,5984,1418
2018/09/14 04:00:00+00,4871,5555,1419
2018/06/06 04:00:00+00,5554,6055,1420
2018/09/15 04:00:00+00,2406,2583,1421
2018/06/07 04:00:00+00,5315,6013,1422
2018/09/16 04:00:00+00,2150,2262,1423
2018/06/08 04:00:00+00,5171,5791,1424
2018/09/17 04:00:00+00,4932,5533,1425
2018/06/09 04:00:00+00,2649,2792,1426
2018/09/18 04:00:00+00,4546,5205,1427
2018/06/10 04:00:00+00,2351,2551,1428
2018/09/19 04:00:00+00,5052,5450,1429
2018/06/11 04:00:00+00,4950,5510,1430
2018/09/20 04:00:00+00,5180,6020,1431
2018/06/12 04:00:00+00,5229,5979,1432
2018/09/21 04:00:00+00,5010,5432,1433
2018/06/13 04:00:00+00,5580,6057,1434
2018/09/22 04:00:00+00,2543,2687,1435
2018/06/14 04:00:00+00,5336,5970,1436
2018/09/23 04:00:00+00,2288,2408,1437
2018/06/15 04:00:00+00,4859,5470,1438
2018/09/24 04:00:00+00,4787,5203,1439
2018/06/16 04:00:00+00,2570,2727,1440
2018/09/25 04:00:00+00,4947,5514,1441
2018/06/17 04:00:00+00,2417,2568,1442
2018/09/26 04:00:00+00,5130,5842,1443
2018/06/18 04:00:00+00,4918,5272,1444
2018/09/27 04:00:00+00,5191,5800,1445
2018/06/19 04:00:00+00,5294,5759,1446
2018/09/28 04:00:00+00,4715,5218,1447
2018/06/20 04:00:00+00,5466,5912,1448
2018/09/29 04:00:00+00,2436,2594,1449
2018/06/21 04:00:00+00,5292,5909,1450
2018/06/22 04:00:00+00,5059,5522,1451
2018/06/23 04:00:00+00,2557,2627,1452
2018/06/24 04:00:00+00,2243,2338,1453
2018/06/25 04:00:00+00,4807,5121,1454
2018/06/26 04:00:00+00,5249,5776,1455
2018/06/27 04:00:00+00,5342,5806,1456
2018/06/28 04:00:00+00,4818,5323,1457
2018/06/29 04:00:00+00,4898,5280,1458
2018/06/30 04:00:00+00,2418,2519,1459
2018/07/01 04:00:00+00,2203,2295,1460
2018/07/02 04:00:00+00,4720,4952,1461
2018/07/03 04:00:00+00,4773,5042,1462
2018/07/04 04:00:00+00,1922,1979,1463
2018/07/05 04:00:00+00,4592,4774,1464
2018/07/06 04:00:00+00,4595,4759,1465
2018/07/07 04:00:00+00,2516,2600,1466
2018/07/08 04:00:00+00,2252,2369,1467
2018/07/09 04:00:00+00,4948,5353,1468
2018/07/10 04:00:00+00,5254,5748,1469
2018/07/11 04:00:00+00,5541,6002,1470
2018/07/12 04:00:00+00,5204,5738,1471
2018/07/13 04:00:00+00,4910,5350,1472
2018/07/14 04:00:00+00,2640,2742,1473
2018/07/15 04:00:00+00,2008,2189,1474
2018/07/16 04:00:00+00,4900,5196,1475
2018/07/17 04:00:00+00,5018,5435,1476
2018/07/18 04:00:00+00,5427,5852,1477
2018/07/19 04:00:00+00,5422,5915,1478
2018/07/20 04:00:00+00,4845,5200,1479
2018/07/21 04:00:00+00,2475,2738,1480
2018/07/22 04:00:00+00,1917,1985,1481
2018/07/23 04:00:00+00,4844,5103,1482
2018/07/24 04:00:00+00,5312,5743,1483
2018/07/25 04:00:00+00,5280,5619,1484
2018/07/26 04:00:00+00,4992,5484,1485
2018/07/27 04:00:00+00,4778,5233,1486
2018/07/28 04:00:00+00,2198,2370,1487
2018/07/29 04:00:00+00,2171,2357,1488
2018/07/30 04:00:00+00,4582,4994,1489
2018/07/31 04:00:00+00,5028,5581,1490
2018/08/01 04:00:00+00,5005,5447,1491
2018/08/02 04:00:00+00,4891,5392,1492
2018/08/03 04:00:00+00,4804,5198,1493
2018/08/04 04:00:00+00,2283,2463,1494
2018/08/05 04:00:00+00,2299,2520,1495
2018/08/06 04:00:00+00,4709,4994,1496
2018/08/07 04:00:00+00,5003,5456,1497
2018/08/08 04:00:00+00,5095,5568,1498
2018/08/09 04:00:00+00,4947,5513,1499
2018/08/10 04:00:00+00,4766,5218,1500
2018/09/30 04:00:00+00,2149,2253,1501
2018/10/01 04:00:00+00,4616,5021,1502
2018/10/02 04:00:00+00,4775,5491,1503
2018/10/03 04:00:00+00,5327,5992,1504
2018/10/04 04:00:00+00,5252,5816,1505
2018/10/05 04:00:00+00,4822,5458,1506
2018/10/06 04:00:00+00,2532,2636,1507
2018/10/07 04:00:00+00,2262,2411,1508
2018/10/08 04:00:00+00,2707,2862,1509
2018/10/09 04:00:00+00,5196,5715,1510
2018/10/10 04:00:00+00,5131,6020,1511
2018/10/11 04:00:00+00,5121,5851,1512
2018/10/12 04:00:00+00,4771,5394,1513
2018/10/13 04:00:00+00,2545,2683,1514
2018/10/14 04:00:00+00,2190,2312,1515
2018/10/15 04:00:00+00,5019,5439,1516
2018/10/16 04:00:00+00,5055,5811,1517
2018/10/17 04:00:00+00,5148,5971,1518
2018/10/18 04:00:00+00,5097,5831,1519
2018/10/19 04:00:00+00,4800,5437,1520
2018/10/20 04:00:00+00,2544,2732,1521
2018/10/21 04:00:00+00,2255,2351,1522
2018/10/22 04:00:00+00,4888,5328,1523
2018/10/23 04:00:00+00,5115,5888,1524
2018/10/24 04:00:00+00,5276,5851,1525
2018/10/25 04:00:00+00,5117,5746,1526
2018/10/26 04:00:00+00,4897,5486,1527
2018/10/27 04:00:00+00,1932,2019,1528
2018/10/28 04:00:00+00,2020,2123,1529
2018/10/29 04:00:00+00,4629,5176,1530
2018/10/30 04:00:00+00,5326,5794,1531
2018/10/31 04:00:00+00,4843,5426,1532
2018/11/01 04:00:00+00,5185,5665,1533
2018/11/02 04:00:00+00,4916,5502,1534
2018/11/03 04:00:00+00,2433,2615,1535
2018/11/04 04:00:00+00,2418,2585,1536
2018/11/05 05:00:00+00,5017,5600,1537
2018/11/06 05:00:00+00,5006,5797,1538
2018/11/07 05:00:00+00,5124,5969,1539
2018/11/08 05:00:00+00,4983,5948,1540
2018/11/09 05:00:00+00,4951,5504,1541
2018/11/10 05:00:00+00,2590,2739,1542
2018/11/11 05:00:00+00,2198,2336,1543
2018/11/12 05:00:00+00,4243,4345,1544
2018/11/13 05:00:00+00,4975,5767,1545
2018/11/14 05:00:00+00,5452,6218,1546
2018/11/15 05:00:00+00,5063,6040,1547
2018/11/16 05:00:00+00,2203,2474,1548
2018/11/17 05:00:00+00,2669,2893,1549
2018/11/18 05:00:00+00,2403,2522,1550
2018/03/14 04:00:00+00,3104,3327,1551
2018/03/15 04:00:00+00,5259,6185,1552
2018/03/16 04:00:00+00,5185,5929,1553
2018/03/17 04:00:00+00,2769,2908,1554
2018/03/18 04:00:00+00,2245,2383,1555
2018/03/19 04:00:00+00,5434,5890,1556
2018/03/20 04:00:00+00,5582,6238,1557
2018/03/21 04:00:00+00,4286,4421,1558
2018/03/22 04:00:00+00,4058,4182,1559
2018/03/23 04:00:00+00,5411,5925,1560
2018/03/24 04:00:00+00,2655,2817,1561
2018/03/25 04:00:00+00,2286,2366,1562
2018/03/26 04:00:00+00,5256,5761,1563
2018/03/27 04:00:00+00,5524,6182,1564
2018/03/28 04:00:00+00,5740,6266,1565
2018/03/29 04:00:00+00,5636,6255,1566
2018/03/30 04:00:00+00,5024,5543,1567
2018/03/31 04:00:00+00,2457,2671,1568
2018/04/01 04:00:00+00,2565,2857,1569
2018/04/02 04:00:00+00,4881,5202,1570
2018/04/03 04:00:00+00,5420,6180,1571
2018/04/04 04:00:00+00,5626,6261,1572
2018/04/05 04:00:00+00,5427,6314,1573
2018/04/06 04:00:00+00,5116,5602,1574
2018/04/07 04:00:00+00,2764,2959,1575
2018/04/08 04:00:00+00,2413,2496,1576
2018/04/09 04:00:00+00,5337,5783,1577
2018/04/10 04:00:00+00,5802,6216,1578
2018/04/11 04:00:00+00,5824,6387,1579
2018/04/12 04:00:00+00,5652,6222,1580
2018/04/13 04:00:00+00,5356,5793,1581
2018/04/14 04:00:00+00,2616,2776,1582
2018/04/15 04:00:00+00,2175,2246,1583
2018/04/16 04:00:00+00,3020,3182,1584
2018/04/17 04:00:00+00,5548,5828,1585
2018/04/18 04:00:00+00,5779,5990,1586
2018/04/19 04:00:00+00,5399,5649,1587
2018/04/20 04:00:00+00,5299,5567,1588
2018/04/21 04:00:00+00,2704,2852,1589
2018/04/22 04:00:00+00,2287,2423,1590
2018/04/23 04:00:00+00,5202,5774,1591
2018/04/24 04:00:00+00,5606,6134,1592
2018/04/25 04:00:00+00,5467,6155,1593
2018/04/26 04:00:00+00,5457,6131,1594
2018/04/27 04:00:00+00,5131,5679,1595
2018/04/28 04:00:00+00,2484,2741,1596
2018/04/29 04:00:00+00,2111,2220,1597
2018/04/30 04:00:00+00,5149,5558,1598
2018/05/01 04:00:00+00,5502,5934,1599
2018/05/02 04:00:00+00,5593,6137,1600
2019/02/27 05:00:00+00,5195,5576,1601
2019/02/28 05:00:00+00,4495,4966,1602
2019/03/01 05:00:00+00,4734,5455,1603
2019/03/02 05:00:00+00,1720,1776,1604
2019/03/03 05:00:00+00,1929,2004,1605
2019/03/04 05:00:00+00,1525,1852,1606
2019/03/05 05:00:00+00,4493,5464,1607
2019/03/06 05:00:00+00,5018,5762,1608
2019/03/07 05:00:00+00,4979,5853,1609
2019/03/08 05:00:00+00,4714,5437,1610
2019/03/09 05:00:00+00,2469,2667,1611
2019/03/10 05:00:00+00,1620,1684,1612
2019/03/11 04:00:00+00,4717,5279,1613
2019/03/12 04:00:00+00,5054,5610,1614
2019/03/13 04:00:00+00,5215,5751,1615
2019/03/14 04:00:00+00,5327,5860,1616
2019/03/15 04:00:00+00,4930,5340,1617
2019/03/16 04:00:00+00,2535,2685,1618
2019/03/17 04:00:00+00,2210,2336,1619
2019/03/18 04:00:00+00,4854,5147,1620
2019/03/19 04:00:00+00,5253,5782,1621
2019/03/20 04:00:00+00,5160,5632,1622
2019/03/21 04:00:00+00,5228,5658,1623
2019/03/22 04:00:00+00,4622,5020,1624
2019/03/23 04:00:00+00,2302,2443,1625
2019/03/24 04:00:00+00,2088,2211,1626
2019/03/25 04:00:00+00,4767,5001,1627
2019/03/26 04:00:00+00,5182,5616,1628
2019/03/27 04:00:00+00,5248,5695,1629
2019/03/28 04:00:00+00,5202,5701,1630
2019/03/29 04:00:00+00,4853,5253,1631
2019/03/30 04:00:00+00,2416,2605,1632
2019/03/31 04:00:00+00,2056,2168,1633
2019/04/01 04:00:00+00,4706,5160,1634
2019/04/02 04:00:00+00,5210,5716,1635
2019/04/03 04:00:00+00,5191,5682,1636
2019/04/04 04:00:00+00,5087,5833,1637
2019/04/05 04:00:00+00,4789,5411,1638
2019/04/06 04:00:00+00,2452,2635,1639
2019/04/07 04:00:00+00,2204,2414,1640
2019/04/08 04:00:00+00,4689,5160,1641
2019/04/09 04:00:00+00,5265,5720,1642
2019/04/10 04:00:00+00,5208,5895,1643
2019/04/11 04:00:00+00,5054,5832,1644
2019/04/12 04:00:00+00,4898,5249,1645
2019/04/13 04:00:00+00,2420,2704,1646
2019/04/14 04:00:00+00,2173,2375,1647
2019/04/15 04:00:00+00,2683,2867,1648
2019/04/16 04:00:00+00,4940,5349,1649
2019/04/17 04:00:00+00,4991,5401,1650
2019/06/07 04:00:00+00,4344,5148,1651
2019/06/08 04:00:00+00,2332,2626,1652
2019/06/09 04:00:00+00,2132,2367,1653
2019/06/10 04:00:00+00,4590,5084,1654
2019/06/11 04:00:00+00,4351,5428,1655
2019/06/12 04:00:00+00,4272,5589,1656
2019/06/13 04:00:00+00,4414,5538,1657
2019/06/14 04:00:00+00,4485,5236,1658
2019/06/15 04:00:00+00,2482,2748,1659
2019/06/16 04:00:00+00,1920,2086,1660
2019/06/17 04:00:00+00,4517,5057,1661
2019/06/18 04:00:00+00,4724,5465,1662
2019/06/19 04:00:00+00,4877,5519,1663
2019/06/20 04:00:00+00,4913,5405,1664
2019/06/21 04:00:00+00,4302,4855,1665
2019/06/22 04:00:00+00,2339,2676,1666
2019/06/23 04:00:00+00,2026,2226,1667
2019/06/24 04:00:00+00,4387,4823,1668
2019/06/25 04:00:00+00,4693,5332,1669
2019/06/26 04:00:00+00,4654,5415,1670
2019/06/27 04:00:00+00,4864,5479,1671
2019/06/28 04:00:00+00,4505,5003,1672
2019/06/29 04:00:00+00,2123,2264,1673
2019/06/30 04:00:00+00,1914,1999,1674
2019/07/01 04:00:00+00,4504,4854,1675
2019/07/02 04:00:00+00,4778,5128,1676
2019/07/03 04:00:00+00,4686,5179,1677
2019/07/04 04:00:00+00,1793,1888,1678
2019/07/05 04:00:00+00,3547,3697,1679
2019/07/06 04:00:00+00,2082,2178,1680
2019/07/07 04:00:00+00,2041,2212,1681
2019/07/08 04:00:00+00,4576,4943,1682
2019/07/09 04:00:00+00,4716,5337,1683
2019/07/10 04:00:00+00,4861,5490,1684
2019/07/11 04:00:00+00,4704,5421,1685
2019/07/12 04:00:00+00,4381,4940,1686
2019/07/13 04:00:00+00,2321,2543,1687
2019/07/14 04:00:00+00,2013,2247,1688
2019/07/15 04:00:00+00,4553,5050,1689
2019/07/16 04:00:00+00,4720,5426,1690
2019/07/17 04:00:00+00,4715,5227,1691
2019/07/18 04:00:00+00,4611,5255,1692
2019/07/19 04:00:00+00,4393,4848,1693
2019/07/20 04:00:00+00,2020,2137,1694
2019/07/21 04:00:00+00,1662,1725,1695
2019/07/22 04:00:00+00,4475,4798,1696
2019/07/23 04:00:00+00,4599,5122,1697
2019/07/24 04:00:00+00,4776,5349,1698
2019/07/25 04:00:00+00,4656,5315,1699
2019/07/26 04:00:00+00,4382,4820,1700
2019/01/08 05:00:00+00,4957,5486,1701
2019/04/18 04:00:00+00,4922,5535,1702
2019/01/09 05:00:00+00,5279,5646,1703
2019/01/10 05:00:00+00,5301,5667,1704
2019/01/11 05:00:00+00,4863,5254,1705
2019/01/12 05:00:00+00,2228,2327,1706
2019/01/13 05:00:00+00,2066,2143,1707
2019/01/14 05:00:00+00,4885,5239,1708
2019/01/15 05:00:00+00,5307,5721,1709
2019/01/16 05:00:00+00,5091,5642,1710
2019/01/17 05:00:00+00,5271,5691,1711
2019/01/18 05:00:00+00,4845,5116,1712
2019/01/19 05:00:00+00,2240,2332,1713
2019/01/20 05:00:00+00,505,520,1714
2019/01/21 05:00:00+00,1478,1628,1715
2019/01/22 05:00:00+00,3528,4680,1716
2019/01/23 05:00:00+00,4596,5567,1717
2019/01/24 05:00:00+00,4761,5507,1718
2019/01/25 05:00:00+00,4921,5324,1719
2019/01/26 05:00:00+00,2461,2593,1720
2019/01/27 05:00:00+00,2028,2107,1721
2019/01/28 05:00:00+00,4824,5206,1722
2019/01/29 05:00:00+00,5168,5770,1723
2019/01/30 05:00:00+00,4652,5289,1724
2019/01/31 05:00:00+00,4419,4823,1725
2019/02/01 05:00:00+00,4744,5208,1726
2019/02/02 05:00:00+00,2480,2620,1727
2019/02/03 05:00:00+00,2135,2269,1728
2019/02/04 05:00:00+00,4580,5088,1729
2019/02/05 05:00:00+00,4633,5650,1730
2019/02/06 05:00:00+00,5311,5730,1731
2019/02/07 05:00:00+00,5104,5619,1732
2019/02/08 05:00:00+00,4962,5496,1733
2019/02/09 05:00:00+00,2387,2533,1734
2019/02/10 05:00:00+00,2155,2280,1735
2019/02/11 05:00:00+00,5000,5443,1736
2019/02/12 05:00:00+00,3932,4295,1737
2019/02/13 05:00:00+00,4495,4762,1738
2019/02/14 05:00:00+00,5134,5810,1739
2019/02/15 05:00:00+00,4847,5306,1740
2019/02/16 05:00:00+00,2263,2354,1741
2019/02/17 05:00:00+00,2026,2137,1742
2019/02/18 05:00:00+00,1793,1874,1743
2019/02/19 05:00:00+00,5002,5295,1744
2019/02/20 05:00:00+00,5213,5467,1745
2019/02/21 05:00:00+00,4751,5092,1746
2019/02/22 05:00:00+00,4800,5095,1747
2019/02/23 05:00:00+00,2479,2593,1748
2019/02/24 05:00:00+00,1956,2036,1749
2019/02/25 05:00:00+00,4648,5114,1750
2019/02/26 05:00:00+00,5084,5555,1751
2019/04/19 04:00:00+00,4622,4990,1752
2019/04/20 04:00:00+00,2286,2426,1753
2019/04/21 04:00:00+00,2173,2598,1754
2019/04/22 04:00:00+00,4320,5001,1755
2019/04/23 04:00:00+00,4638,5453,1756
2019/04/24 04:00:00+00,4865,5564,1757
2019/04/25 04:00:00+00,4806,5777,1758
2019/04/26 04:00:00+00,4539,5000,1759
2019/04/27 04:00:00+00,2267,2601,1760
2019/04/28 04:00:00+00,2110,2274,1761
2019/04/29 04:00:00+00,4619,5141,1762
2019/04/30 04:00:00+00,4750,5547,1763
2019/05/01 04:00:00+00,4887,5623,1764
2019/05/02 04:00:00+00,4788,5444,1765
2019/05/03 04:00:00+00,4599,5275,1766
2019/05/04 04:00:00+00,2385,2686,1767
2019/05/05 04:00:00+00,2028,2233,1768
2019/05/06 04:00:00+00,4755,5296,1769
2019/05/07 04:00:00+00,4865,5677,1770
2019/05/08 04:00:00+00,4961,5932,1771
2019/05/09 04:00:00+00,4854,5681,1772
2019/05/10 04:00:00+00,4667,5306,1773
2019/05/11 04:00:00+00,2376,2780,1774
2019/05/12 04:00:00+00,2219,2413,1775
2019/05/13 04:00:00+00,4617,5113,1776
2019/05/14 04:00:00+00,4914,5645,1777
2019/05/15 04:00:00+00,5034,5705,1778
2019/05/16 04:00:00+00,4859,5731,1779
2019/05/17 04:00:00+00,4456,5214,1780
2019/05/18 04:00:00+00,2352,2681,1781
2019/05/19 04:00:00+00,2006,2229,1782
2019/05/20 04:00:00+00,4651,5232,1783
2019/05/21 04:00:00+00,4796,5701,1784
2019/05/22 04:00:00+00,4672,5541,1785
2019/05/23 04:00:00+00,4852,5680,1786
2019/05/24 04:00:00+00,4592,5077,1787
